performer,measure,error_type,error_value,model
SR-ReproPno-CloseDry,12,global,-0.025645477465833,cdl
SR-ReproPno-CloseDry,13,global,-0.0037337677152535,cdl
SR-ReproPno-CloseDry,14,global,-0.0202801078513061,cdl
SR-ReproPno-CloseDry,15,global,-0.019774293792345,cdl
SR-ReproPno-CloseDry,16,global,-0.1081573686222725,cdl
SR-ReproPno-CloseDry,17,global,-0.0193068833615086,cdl
SR-ReproPno-CloseDry,18,global,-0.0654223844952994,cdl
SR-ReproPno-CloseDry,19,global,-0.0247351645406439,cdl
SR-ReproPno-CloseDry,20,global,-0.0103517994612758,cdl
SR-ReproPno-CloseDry,21,global,0.0467526540534777,cdl
SR-ReproPno-CloseDry,22,global,-0.0051678357424478,cdl
SR-ReproPno-CloseDry,23,global,-0.0078271937356362,cdl
SR-ReproPno-CloseDry,24,global,-0.0105866857991401,cdl
SR-ReproPno-CloseDry,25,global,-0.013346177862644,cdl
SR-ReproPno-CloseDry,26,global,0.0071142847223484,cdl
SR-ReproPno-CloseDry,27,global,0.0692074003685832,cdl
SR-ReproPno-CloseDry,28,global,0.0015953005953406,cdl
SR-ReproPno-CloseDry,29,global,-0.0278308581348483,cdl
SR-ReproPno-CloseDry,30,global,-0.0735835474772699,cdl
SR-ReproPno-CloseDry,31,global,-0.0476809080215332,cdl
SR-ReproPno-CloseDry,32,global,0.0195822756519135,cdl
SR-ReproPno-CloseDry,33,global,0.0154622393707057,cdl
SR-ReproPno-CloseDry,34,global,-0.0614015610828175,cdl
SR-ReproPno-CloseDry,35,global,-0.0177211438493003,cdl
SR-ReproPno-CloseDry,36,global,-0.043700590561329,cdl
SR-ReproPno-CloseDry,37,global,0.0231997813206987,cdl
SR-ReproPno-CloseDry,38,global,-0.0259996200398404,cdl
SR-ReproPno-CloseDry,39,global,-0.0615028762757106,cdl
SR-ReproPno-CloseDry,40,global,-0.0395004635772977,cdl
SR-ReproPno-CloseDry,41,global,-0.0110581415818842,cdl
SR-ReproPno-CloseDry,42,global,-0.0138176336461697,cdl
SR-ReproPno-HandRecDry,1,global,0.108759822987665,cdl
SR-ReproPno-HandRecDry,2,global,0.0021308490647622,cdl
SR-ReproPno-HandRecDry,3,global,-0.0238485976472562,cdl
SR-ReproPno-HandRecDry,4,global,-0.0235241894839912,cdl
SR-ReproPno-HandRecDry,5,global,-0.0076895772390894,cdl
SR-ReproPno-HandRecDry,6,global,0.0143128354593269,cdl
SR-ReproPno-HandRecDry,7,global,0.0346825950965161,cdl
SR-ReproPno-HandRecDry,8,global,-0.0004578493479279,cdl
SR-ReproPno-HandRecDry,9,global,0.1126103229876775,cdl
SR-ReproPno-HandRecDry,10,global,0.0635016245749824,cdl
SR-ReproPno-HandRecDry,11,global,-0.0149948289397556,cdl
SR-ReproPno-HandRecDry,12,global,0.0022910304706798,cdl
SR-ReproPno-HandRecDry,13,global,0.0026154386339385,cdl
SR-ReproPno-HandRecDry,14,global,-0.0634547110259191,cdl
SR-ReproPno-HandRecDry,15,global,0.0034456608561796,cdl
SR-ReproPno-HandRecDry,16,global,-0.1038036271256714,cdl
SR-ReproPno-HandRecDry,17,global,0.009899465844839,cdl
SR-ReproPno-HandRecDry,18,global,-0.0891865568308958,cdl
SR-ReproPno-HandRecDry,19,global,-0.0186580670349769,cdl
SR-ReproPno-HandRecDry,20,global,-0.0800116634068501,cdl
SR-ReproPno-HandRecDry,21,global,0.037591656321041,cdl
SR-ReproPno-HandRecDry,22,global,0.0073491710602766,cdl
SR-ReproPno-HandRecDry,23,global,-0.0078271937356362,cdl
SR-ReproPno-HandRecDry,24,global,-0.0105866857991401,cdl
SR-ReproPno-HandRecDry,25,global,0.0330937314344055,cdl
SR-ReproPno-HandRecDry,26,global,0.0303342393708874,cdl
SR-ReproPno-HandRecDry,27,global,0.0692074003685832,cdl
SR-ReproPno-HandRecDry,28,global,-0.0314205724205436,cdl
SR-ReproPno-HandRecDry,29,global,0.0383822937925799,cdl
SR-ReproPno-HandRecDry,30,global,-0.0275064499716251,cdl
SR-ReproPno-HandRecDry,31,global,-0.0039620871598629,cdl
SR-ReproPno-HandRecDry,32,global,0.0224847699829808,cdl
SR-ReproPno-HandRecDry,33,global,0.0199066838151651,cdl
SR-ReproPno-HandRecDry,34,global,-0.0846215157313423,cdl
SR-ReproPno-HandRecDry,35,global,-0.0177211438493003,cdl
SR-ReproPno-HandRecDry,36,global,-0.043700590561329,cdl
SR-ReproPno-HandRecDry,37,global,0.0105920715701302,cdl
SR-ReproPno-HandRecDry,38,global,-0.0259996200398404,cdl
SR-ReproPno-HandRecDry,39,global,-0.0287591121033443,cdl
SR-ReproPno-HandRecDry,40,global,-0.0082986495183519,cdl
SR-ReproPno-HandRecDry,41,global,-0.0110581415818842,cdl
SR-ReproPno-HandRecDry,42,global,-0.0138176336461697,cdl
SR-ReproPno-RoomDry,1,global,0.8750183263890255,cdl
SR-ReproPno-RoomDry,2,global,0.0346025043935602,cdl
SR-ReproPno-RoomDry,3,global,-0.0006286429987287,cdl
SR-ReproPno-RoomDry,4,global,-0.0003042348354647,cdl
SR-ReproPno-RoomDry,5,global,2.017332780646086e-05,cdl
SR-ReproPno-RoomDry,6,global,0.0375327901078499,cdl
SR-ReproPno-RoomDry,7,global,0.0130952935092167,cdl
SR-ReproPno-RoomDry,8,global,0.0350977062076296,cdl
SR-ReproPno-RoomDry,9,global,0.038415311649814,cdl
SR-ReproPno-RoomDry,10,global,0.0326626223074093,cdl
SR-ReproPno-RoomDry,11,global,-0.0087363255383898,cdl
SR-ReproPno-RoomDry,12,global,0.030227538407189,cdl
SR-ReproPno-RoomDry,13,global,-0.0174299128399724,cdl
SR-ReproPno-RoomDry,14,global,-0.021912760912528,cdl
SR-ReproPno-RoomDry,15,global,-0.042994248440884,cdl
SR-ReproPno-RoomDry,16,global,0.0079424046203584,cdl
SR-ReproPno-RoomDry,17,global,0.015885860402669,cdl
SR-ReproPno-RoomDry,18,global,-0.0195266928853286,cdl
SR-ReproPno-RoomDry,19,global,-0.0015152098921049,cdl
SR-ReproPno-RoomDry,20,global,0.0048862957768278,cdl
SR-ReproPno-RoomDry,21,global,0.0424896155047207,cdl
SR-ReproPno-RoomDry,22,global,0.0305691257088014,cdl
SR-ReproPno-RoomDry,23,global,-0.0078271937356362,cdl
SR-ReproPno-RoomDry,24,global,0.0126332688493988,cdl
SR-ReproPno-RoomDry,25,global,0.0330937314344055,cdl
SR-ReproPno-RoomDry,26,global,0.0007650783731492,cdl
SR-ReproPno-RoomDry,27,global,0.0507947019559082,cdl
SR-ReproPno-RoomDry,28,global,-0.024889960175642,cdl
SR-ReproPno-RoomDry,29,global,-0.0243841461167164,cdl
SR-ReproPno-RoomDry,30,global,0.0185706475340623,cdl
SR-ReproPno-RoomDry,31,global,0.0192578674886618,cdl
SR-ReproPno-RoomDry,32,global,0.0166797813208603,cdl
SR-ReproPno-RoomDry,33,global,0.0110177949262748,cdl
SR-ReproPno-RoomDry,34,global,0.2172378946995081,cdl
SR-ReproPno-RoomDry,35,global,-0.0177211438493003,cdl
SR-ReproPno-RoomDry,36,global,-0.0204806359128184,cdl
SR-ReproPno-RoomDry,37,global,-2.0173327826000783e-05,cdl
SR-ReproPno-RoomDry,38,global,-0.0027796653913298,cdl
SR-ReproPno-RoomDry,39,global,-0.0382829216271716,cdl
SR-ReproPno-RoomDry,40,global,-0.047482322987733,cdl
SR-ReproPno-RoomDry,41,global,-0.0174980508789275,cdl
SR-ReproPno-RoomDry,42,global,-0.0138176336461697,cdl
SR-ReproPno-RoomRev,1,global,0.9049502991781412,cdl
SR-ReproPno-RoomRev,2,global,0.0609063592688432,cdl
SR-ReproPno-RoomRev,3,global,-0.0052544933388656,cdl
SR-ReproPno-RoomRev,4,global,0.016747919359549,cdl
SR-ReproPno-RoomRev,5,global,2.017332780646086e-05,cdl
SR-ReproPno-RoomRev,6,global,0.0607527447563782,cdl
SR-ReproPno-RoomRev,7,global,0.0130952935092167,cdl
SR-ReproPno-RoomRev,8,global,0.0597689080216845,cdl
SR-ReproPno-RoomRev,9,global,0.0616352662983388,cdl
SR-ReproPno-RoomRev,10,global,0.017243121173621,cdl
SR-ReproPno-RoomRev,11,global,0.0082251257087762,cdl
SR-ReproPno-RoomRev,12,global,0.030227538407189,cdl
SR-ReproPno-RoomRev,13,global,0.008964644983159,cdl
SR-ReproPno-RoomRev,14,global,-0.0170148017288553,cdl
SR-ReproPno-RoomRev,15,global,-0.0199556996880403,cdl
SR-ReproPno-RoomRev,16,global,0.0297111121033495,cdl
SR-ReproPno-RoomRev,17,global,0.0128926631237504,cdl
SR-ReproPno-RoomRev,18,global,-0.0568963073977926,cdl
SR-ReproPno-RoomRev,19,global,0.0156276472507457,cdl
SR-ReproPno-RoomRev,20,global,0.0281062504253455,cdl
SR-ReproPno-RoomRev,21,global,0.0516506132371361,cdl
SR-ReproPno-RoomRev,22,global,0.0537890803573262,cdl
SR-ReproPno-RoomRev,23,global,-0.0078271937356362,cdl
SR-ReproPno-RoomRev,24,global,0.0126332688493988,cdl
SR-ReproPno-RoomRev,25,global,0.0252025749718143,cdl
SR-ReproPno-RoomRev,26,global,0.0176358266724747,cdl
SR-ReproPno-RoomRev,27,global,0.1108400534298112,cdl
SR-ReproPno-RoomRev,28,global,-0.0114659238944625,cdl
SR-ReproPno-RoomRev,29,global,-0.0011641914681774,cdl
SR-ReproPno-RoomRev,30,global,0.0183892416383457,cdl
SR-ReproPno-RoomRev,31,global,0.0206184117063514,cdl
SR-ReproPno-RoomRev,32,global,0.0137772869897929,cdl
SR-ReproPno-RoomRev,33,global,0.0110177949262748,cdl
SR-ReproPno-RoomRev,34,global,0.054698212159792,cdl
SR-ReproPno-RoomRev,35,global,-0.0177211438493003,cdl
SR-ReproPno-RoomRev,36,global,-0.0346302957767648,cdl
SR-ReproPno-RoomRev,37,global,-2.0173327826000783e-05,cdl
SR-ReproPno-RoomRev,38,global,-0.0027796653913298,cdl
SR-ReproPno-RoomRev,39,global,-0.0055391574548337,cdl
SR-ReproPno-RoomRev,40,global,-0.101178468112451,cdl
SR-ReproPno-RoomRev,41,global,-0.0110581415818842,cdl
SR-ReproPno-RoomRev,42,global,0.004504361818661,cdl
